;Conflicts;Conflict_Wait;Conflict_Path;Waiting_Gate;Articles;Moving_Steps
161;8;0;8;229;13;1189
162;8;0;8;233;13;1193
163;8;0;8;238;13;1197
164;9;0;9;243;13;1201
165;9;0;9;248;13;1205
166;9;0;9;253;14;1208
167;9;0;9;258;14;1212
168;9;0;9;263;14;1215
169;9;0;9;268;14;1219
170;9;0;9;273;14;1223
171;9;0;9;278;14;1227
172;9;0;9;283;14;1231
173;9;0;9;288;15;1234
174;9;0;9;293;15;1238
175;9;0;9;298;15;1242
176;9;0;9;303;15;1246
177;9;0;9;308;15;1250
178;9;0;9;313;15;1254
179;9;0;9;318;15;1258
180;9;0;9;323;15;1262
181;10;0;10;328;15;1266
182;10;0;10;333;15;1270
183;10;0;10;338;15;1274
184;10;0;10;343;15;1278
185;10;0;10;348;15;1282
186;10;0;10;353;15;1286
187;10;0;10;358;15;1290
188;10;0;10;363;15;1294
189;10;0;10;368;16;1297
190;10;0;10;373;16;1301
191;11;0;11;376;16;1307
192;11;0;11;379;16;1313
193;11;0;11;382;17;1318
194;11;0;11;385;17;1324
195;11;0;11;388;17;1330
196;11;0;11;391;17;1336
197;11;0;11;394;18;1341
198;12;1;11;397;18;1346
199;12;1;11;400;18;1352
200;12;1;11;403;19;1357
201;12;1;11;406;19;1363
202;12;1;11;409;19;1369
203;12;1;11;412;19;1375
204;12;1;11;415;19;1380
205;12;1;11;418;19;1386
206;12;1;11;421;19;1392
207;12;1;11;424;19;1398
208;12;1;11;427;19;1404
209;12;1;11;430;19;1410
210;12;1;11;433;19;1415
211;12;1;11;436;19;1421
212;12;1;11;439;19;1427
213;12;1;11;442;19;1433
214;12;1;11;445;19;1439
215;12;1;11;448;19;1445
216;12;1;11;451;19;1450
217;12;1;11;454;19;1456
218;12;1;11;457;19;1462
219;12;1;11;460;19;1468
220;12;1;11;463;19;1473
221;12;1;11;466;19;1479
222;12;1;11;469;19;1485
223;12;1;11;472;19;1491
224;12;1;11;475;19;1497
225;12;1;11;478;19;1503
226;12;1;11;481;19;1509
227;12;1;11;484;19;1515
228;13;1;12;487;19;1521
229;13;1;12;490;19;1527
230;13;1;12;493;19;1533
231;13;1;12;496;19;1539
232;13;1;12;499;19;1545
233;13;1;12;502;19;1551
234;13;1;12;505;19;1556
235;13;1;12;508;19;1562
236;13;1;12;511;19;1568
237;13;1;12;514;20;1573
238;13;1;12;517;20;1579
239;13;1;12;520;20;1585
240;13;1;12;523;20;1589
241;13;1;12;527;20;1594
242;13;1;12;531;20;1599
243;13;1;12;535;20;1604
244;13;1;12;539;20;1609
245;13;1;12;543;20;1614
246;13;1;12;547;20;1619
247;13;1;12;551;20;1624
248;13;1;12;555;20;1629
249;13;1;12;559;20;1634
250;13;1;12;563;20;1639
251;13;1;12;567;21;1643
252;13;1;12;571;21;1648
253;13;1;12;575;21;1653
254;13;1;12;579;21;1658
255;13;1;12;583;21;1663
256;13;1;12;587;21;1668
257;13;1;12;591;21;1673
258;13;1;12;595;22;1677
259;13;1;12;599;22;1682
260;13;1;12;603;22;1687
261;13;1;12;607;22;1692
262;13;1;12;611;22;1696
263;13;1;12;615;22;1701
264;13;1;12;619;22;1706
265;13;1;12;623;22;1711
266;13;1;12;627;22;1716
267;13;1;12;631;22;1721
268;14;1;13;635;22;1726
269;14;1;13;639;22;1731
270;14;1;13;643;22;1736
271;14;1;13;647;22;1741
272;14;1;13;651;22;1746
273;14;1;13;655;22;1751
274;14;1;13;659;22;1756
275;15;1;14;663;22;1761
276;16;1;15;667;22;1765
277;16;1;15;671;23;1769
278;16;1;15;675;23;1774
279;17;1;16;679;23;1779
280;18;1;17;683;23;1784
281;18;1;17;687;23;1788
282;18;1;17;692;23;1792
283;18;1;17;697;23;1796
284;18;1;17;702;23;1800
285;18;1;17;707;23;1804
286;18;1;17;712;23;1808
287;18;1;17;717;23;1812
288;18;1;17;722;24;1815
289;18;1;17;727;24;1819
290;18;1;17;732;24;1823
291;18;1;17;737;24;1827
292;18;1;17;742;24;1831
293;18;1;17;747;24;1835
294;18;1;17;752;24;1839
295;18;1;17;757;24;1843
296;18;1;17;762;24;1847
297;18;1;17;767;24;1851
298;18;1;17;772;24;1855
299;18;1;17;777;24;1859
300;18;1;17;782;24;1863
301;18;1;17;787;25;1866
302;18;1;17;792;25;1870
303;18;1;17;797;25;1874
304;18;1;17;802;25;1878
305;18;1;17;807;25;1882
306;18;1;17;812;25;1885
307;18;1;17;817;25;1889
308;18;1;17;822;25;1893
309;18;1;17;827;25;1897
310;18;1;17;832;25;1901
311;18;1;17;837;25;1905
312;18;1;17;842;25;1909
313;18;1;17;847;25;1912
314;18;1;17;852;25;1916
315;18;1;17;857;25;1920
316;18;1;17;862;25;1924
317;18;1;17;867;25;1928
318;18;1;17;872;25;1931
319;18;1;17;877;25;1935
320;18;1;17;882;25;1939
321;18;1;17;887;25;1943
322;18;1;17;892;25;1947
323;18;1;17;897;25;1951
324;18;1;17;902;25;1955
325;18;1;17;907;25;1959
326;18;1;17;912;25;1962
327;18;1;17;917;25;1966
328;18;1;17;922;25;1970
329;18;1;17;927;25;1974
330;19;1;18;932;25;1978
331;20;1;19;937;25;1982
332;20;1;19;942;25;1986
333;20;1;19;947;25;1990
334;20;1;19;952;25;1994
335;20;1;19;957;25;1998
336;20;1;19;962;25;2002
337;20;1;19;967;25;2006
338;21;1;20;972;25;2010
339;21;1;20;977;26;2013
340;21;1;20;982;26;2017
341;21;1;20;987;26;2021
342;21;1;20;992;26;2025
343;21;1;20;997;26;2029
344;21;1;20;1002;26;2033
345;21;1;20;1007;26;2037
346;21;1;20;1012;26;2041
347;21;1;20;1017;26;2045
348;21;1;20;1022;26;2049
349;21;1;20;1027;26;2053
350;21;1;20;1032;26;2057
351;21;1;20;1037;26;2061
352;22;1;21;1042;27;2064
353;22;1;21;1047;27;2068
354;23;1;22;1051;28;2072
355;24;1;23;1054;28;2078
356;24;1;23;1057;28;2084
357;24;1;23;1060;28;2090
358;24;1;23;1063;28;2096
359;24;1;23;1066;28;2102
360;24;1;23;1069;28;2108
361;24;1;23;1072;30;2112
362;26;2;24;1075;30;2117
363;27;2;25;1078;30;2123
364;27;2;25;1081;31;2128
365;27;2;25;1084;31;2134
366;27;2;25;1087;31;2140
367;27;2;25;1090;31;2146
368;27;2;25;1093;31;2152
369;27;2;25;1096;31;2158
370;27;2;25;1099;31;2164
371;27;2;25;1102;31;2170
372;27;2;25;1105;31;2176
373;27;2;25;1108;31;2182
374;27;2;25;1111;31;2187
375;27;2;25;1114;31;2193
376;27;2;25;1117;31;2199
377;27;2;25;1120;31;2205
378;27;2;25;1123;31;2211
379;27;2;25;1126;31;2217
380;27;2;25;1129;31;2223
381;27;2;25;1132;31;2229
382;27;2;25;1135;31;2235
383;27;2;25;1138;31;2240
384;27;2;25;1141;31;2246
385;27;2;25;1144;31;2252
386;27;2;25;1147;31;2258
387;27;2;25;1150;31;2264
388;27;2;25;1153;31;2270
389;27;2;25;1156;31;2276
390;27;2;25;1159;31;2282
391;27;2;25;1162;31;2288
392;27;2;25;1165;31;2294
393;27;2;25;1168;31;2300
394;27;2;25;1171;31;2305
395;27;2;25;1174;31;2311
396;27;2;25;1177;31;2316
397;27;2;25;1180;31;2322
398;27;2;25;1183;31;2328
399;27;2;25;1186;31;2332
400;27;2;25;1190;31;2337
401;27;2;25;1194;31;2342
402;27;2;25;1198;31;2347
403;27;2;25;1202;31;2351
404;27;2;25;1206;31;2356
405;27;2;25;1210;31;2361
406;27;2;25;1214;31;2366
407;27;2;25;1218;31;2371
408;28;2;26;1222;31;2376
409;28;2;26;1226;31;2381
410;28;2;26;1230;31;2386
411;28;2;26;1234;31;2391
412;28;2;26;1238;31;2396
413;28;2;26;1242;31;2401
414;28;2;26;1246;31;2406
415;28;2;26;1250;31;2411
416;28;2;26;1254;31;2416
417;28;2;26;1258;32;2420
418;28;2;26;1262;32;2425
419;28;2;26;1266;32;2430
420;28;2;26;1270;32;2435
421;28;2;26;1274;32;2440
422;28;2;26;1278;32;2445
423;29;2;27;1282;32;2450
424;30;2;28;1286;32;2455
425;30;2;28;1290;32;2460
426;30;2;28;1294;32;2465
427;30;2;28;1298;32;2470
428;30;2;28;1302;32;2475
429;30;2;28;1306;32;2479
430;30;2;28;1311;32;2483
431;31;2;29;1316;32;2487
432;32;2;30;1321;32;2491
433;32;2;30;1326;32;2495
434;32;2;30;1331;32;2499
435;32;2;30;1336;32;2503
436;32;2;30;1341;32;2507
437;33;2;31;1346;33;2509
438;33;2;31;1352;33;2512
439;33;2;31;1358;33;2515
440;33;2;31;1364;33;2518
441;33;2;31;1370;33;2521
442;33;2;31;1376;33;2524
443;33;2;31;1382;33;2527
444;33;2;31;1388;33;2530
445;33;2;31;1394;33;2533
446;33;2;31;1400;34;2535
447;33;2;31;1406;34;2538
448;33;2;31;1412;34;2541
449;33;2;31;1418;34;2543
450;33;2;31;1424;34;2546
451;33;2;31;1430;34;2549
452;33;2;31;1436;34;2552
453;33;2;31;1442;34;2555
454;33;2;31;1448;34;2558
455;33;2;31;1454;34;2561
456;33;2;31;1460;34;2564
457;33;2;31;1466;34;2567
458;33;2;31;1472;34;2570
459;33;2;31;1478;34;2573
460;33;2;31;1484;34;2576
461;33;2;31;1490;34;2579
462;33;2;31;1496;34;2582
463;33;2;31;1502;34;2585
464;33;2;31;1508;34;2588
465;33;2;31;1514;34;2591
466;33;2;31;1520;34;2594
467;33;2;31;1526;34;2597
468;33;2;31;1532;34;2600
469;33;2;31;1538;34;2603
470;33;2;31;1544;34;2606
471;33;2;31;1550;34;2609
472;33;2;31;1556;34;2612
473;33;2;31;1562;34;2615
474;34;2;32;1568;34;2618
475;34;2;32;1574;34;2620
476;34;2;32;1580;34;2623
477;34;2;32;1586;34;2626
478;34;2;32;1592;34;2629
479;34;2;32;1598;34;2632
480;34;2;32;1604;34;2635
481;34;2;32;1610;34;2638
482;34;2;32;1616;34;2641
483;34;2;32;1622;35;2643
484;34;2;32;1628;35;2646
485;34;2;32;1634;35;2649
486;34;2;32;1640;35;2652
487;34;2;32;1646;35;2654
488;34;2;32;1652;35;2657
489;34;2;32;1658;35;2660
490;34;2;32;1664;35;2663
491;34;2;32;1670;35;2666
492;34;2;32;1676;35;2669
493;34;2;32;1682;35;2672
494;34;2;32;1688;35;2675
495;34;2;32;1694;35;2678
496;34;2;32;1700;35;2681
497;34;2;32;1706;35;2684
498;34;2;32;1712;35;2687
499;34;2;32;1718;35;2690
500;34;2;32;1724;35;2693
501;34;2;32;1730;35;2696
502;34;2;32;1736;35;2699
503;34;2;32;1742;35;2702
504;34;2;32;1748;35;2705
505;34;2;32;1754;35;2708
506;34;2;32;1760;35;2711
507;34;2;32;1766;35;2714
508;34;2;32;1772;35;2717
509;34;2;32;1778;35;2720
510;34;2;32;1784;35;2723
511;34;2;32;1790;35;2726
512;34;2;32;1796;35;2729
513;34;2;32;1802;36;2731
514;34;2;32;1808;36;2734
515;34;2;32;1814;36;2736
516;34;2;32;1820;36;2739
517;34;2;32;1826;36;2742
518;34;2;32;1832;36;2745
519;34;2;32;1838;36;2748
520;34;2;32;1844;36;2751
521;35;2;33;1850;36;2754
522;35;2;33;1856;36;2757
523;35;2;33;1862;36;2760
524;35;2;33;1868;36;2763
525;35;2;33;1874;36;2766
526;35;2;33;1880;36;2769
527;35;2;33;1886;36;2772
528;35;2;33;1892;36;2775
529;35;2;33;1898;36;2778
530;35;2;33;1904;37;2780
531;35;2;33;1910;37;2783
532;35;2;33;1916;37;2786
533;35;2;33;1922;37;2789
534;35;2;33;1928;37;2792
535;35;2;33;1934;37;2795
536;35;2;33;1940;37;2798
537;35;2;33;1946;37;2801
538;35;2;33;1952;37;2804
539;35;2;33;1958;37;2807
540;36;2;34;1964;37;2810
541;36;2;34;1970;37;2813
542;36;2;34;1976;37;2816
543;36;2;34;1982;37;2819
544;36;2;34;1988;37;2822
545;36;2;34;1994;37;2825
546;36;2;34;2000;37;2828
547;36;2;34;2006;37;2831
548;36;2;34;2012;37;2834
549;36;2;34;2018;38;2836
550;36;2;34;2024;38;2839
551;36;2;34;2030;38;2841
552;36;2;34;2036;38;2844
553;36;2;34;2042;38;2847
554;36;2;34;2048;38;2850
555;36;2;34;2054;38;2853
556;36;2;34;2060;38;2856
557;36;2;34;2066;38;2859
558;36;2;34;2072;38;2862
559;36;2;34;2078;38;2865
560;36;2;34;2084;38;2868
561;36;2;34;2090;38;2871
562;36;2;34;2096;38;2874
563;36;2;34;2102;38;2877
564;36;2;34;2108;38;2880
565;36;2;34;2114;38;2883
566;36;2;34;2120;38;2886
567;36;2;34;2126;38;2888
568;36;2;34;2132;38;2891
569;36;2;34;2138;38;2894
570;36;2;34;2144;38;2897
571;36;2;34;2150;38;2900
572;36;2;34;2156;38;2903
573;36;2;34;2162;38;2906
574;36;2;34;2168;38;2909
575;36;2;34;2174;38;2912
576;36;2;34;2180;38;2915
577;36;2;34;2186;38;2918
578;36;2;34;2192;38;2921
579;36;2;34;2198;38;2924
580;36;2;34;2204;38;2926
581;36;2;34;2210;38;2929
582;36;2;34;2216;38;2932
583;36;2;34;2222;38;2935
584;36;2;34;2228;38;2938
585;36;2;34;2234;38;2941
586;36;2;34;2240;38;2944
587;36;2;34;2246;38;2947
588;36;2;34;2252;38;2950
589;36;2;34;2258;39;2952
590;36;2;34;2264;39;2955
591;36;2;34;2270;39;2958
592;36;2;34;2276;39;2961
593;36;2;34;2282;39;2964
594;36;2;34;2288;39;2967
595;36;2;34;2294;39;2970
596;36;2;34;2300;39;2973
597;36;2;34;2306;39;2976
598;36;2;34;2312;39;2979
599;36;2;34;2318;39;2982
600;36;2;34;2324;39;2985
601;36;2;34;2330;39;2988
602;36;2;34;2336;39;2991
603;36;2;34;2342;39;2994
604;37;2;35;2348;40;2996
605;37;2;35;2354;40;2999
606;37;2;35;2360;40;3002
607;37;2;35;2366;40;3005
608;37;2;35;2372;40;3008
609;37;2;35;2378;40;3011
610;37;2;35;2384;40;3014
611;37;2;35;2390;40;3017
612;37;2;35;2396;41;3019
613;37;2;35;2402;41;3022
614;37;2;35;2407;41;3026
615;37;2;35;2412;41;3030
616;37;2;35;2417;41;3034
617;37;2;35;2422;41;3038
618;37;2;35;2427;41;3042
619;37;2;35;2432;41;3046
620;37;2;35;2437;42;3049
621;37;2;35;2442;42;3053
622;37;2;35;2447;42;3057
623;37;2;35;2452;42;3061
624;37;2;35;2457;42;3065
625;37;2;35;2462;42;3069
626;37;2;35;2467;42;3073
627;37;2;35;2472;42;3076
628;37;2;35;2477;42;3080
629;37;2;35;2482;42;3083
630;37;2;35;2487;42;3087
631;37;2;35;2492;42;3091
632;37;2;35;2497;42;3095
633;37;2;35;2502;42;3099
634;37;2;35;2507;42;3103
635;37;2;35;2512;42;3107
636;37;2;35;2517;42;3111
637;37;2;35;2522;42;3114
638;37;2;35;2527;42;3118
639;37;2;35;2532;42;3122
640;37;2;35;2537;42;3126
641;37;2;35;2542;42;3130
642;37;2;35;2547;42;3134
643;37;2;35;2552;42;3138
644;37;2;35;2557;42;3142
645;37;2;35;2562;42;3146
646;37;2;35;2567;42;3150
647;37;2;35;2572;42;3154
648;37;2;35;2577;42;3158
649;37;2;35;2582;42;3162
650;37;2;35;2587;42;3166
651;37;2;35;2592;42;3170
652;37;2;35;2597;42;3174
653;37;2;35;2602;42;3178
654;37;2;35;2607;43;3181
655;37;2;35;2612;43;3185
656;37;2;35;2617;43;3188
657;37;2;35;2622;43;3192
658;37;2;35;2627;43;3196
659;37;2;35;2632;43;3200
660;37;2;35;2637;43;3204
661;37;2;35;2642;43;3208
662;37;2;35;2647;44;3211
663;37;2;35;2652;44;3215
664;38;2;36;2654;44;3222
665;39;2;37;2655;45;3229
666;39;2;37;2656;45;3237
667;40;2;38;2657;45;3245
668;41;2;39;2658;45;3253
669;43;2;41;2659;45;3261
670;45;3;42;2660;46;3267
671;46;4;42;2661;46;3274
672;47;5;42;2662;47;3280
673;50;7;43;2663;47;3286
674;51;8;43;2664;47;3293
675;52;9;43;2665;47;3300
676;53;10;43;2666;48;3306
677;54;10;44;2667;48;3314
678;54;10;44;2668;49;3321
679;54;10;44;2669;49;3328
680;54;10;44;2670;49;3336
681;54;10;44;2671;49;3344
682;54;10;44;2672;49;3352
683;54;10;44;2673;49;3360
684;54;10;44;2674;49;3368
685;55;10;45;2675;49;3376
686;55;10;45;2676;49;3384
687;55;10;45;2677;49;3392
688;55;10;45;2678;49;3400
689;55;10;45;2679;49;3408
690;55;10;45;2680;49;3416
691;55;10;45;2681;49;3424
692;55;10;45;2682;49;3432
693;55;10;45;2683;49;3439
694;55;10;45;2684;50;3446
695;56;10;46;2685;50;3454
696;56;10;46;2686;50;3462
697;56;10;46;2687;50;3470
698;56;10;46;2688;50;3478
699;56;10;46;2689;50;3486
700;56;10;46;2690;50;3494
701;56;10;46;2691;50;3502
702;56;10;46;2692;50;3510
703;56;10;46;2693;50;3516
704;56;10;46;2694;51;3522
705;56;10;46;2695;51;3530
706;56;10;46;2696;51;3538
707;56;10;46;2697;51;3546
708;56;10;46;2698;51;3554
709;56;10;46;2699;51;3562
710;56;10;46;2700;51;3569
711;56;10;46;2701;51;3577
712;56;10;46;2702;52;3584
713;56;10;46;2703;52;3592
714;56;10;46;2704;52;3599
715;56;10;46;2705;52;3607
716;56;10;46;2706;52;3614
717;56;10;46;2707;52;3622
718;56;10;46;2708;52;3630
719;56;10;46;2709;52;3638
720;56;10;46;2710;52;3646
721;56;10;46;2711;52;3654
722;56;10;46;2712;52;3662
723;56;10;46;2713;52;3670
724;56;10;46;2714;52;3678
725;56;10;46;2715;52;3686
726;58;10;48;2716;52;3694
727;58;10;48;2717;52;3702
728;59;10;49;2718;52;3710
729;60;10;50;2719;53;3716
730;60;10;50;2720;53;3723
731;60;10;50;2721;53;3731
732;60;10;50;2722;53;3738
733;60;10;50;2723;53;3746
734;60;10;50;2724;53;3754
735;60;10;50;2725;53;3762
736;60;10;50;2726;53;3770
737;60;10;50;2727;53;3778
738;60;10;50;2728;53;3786
739;60;10;50;2729;53;3794
740;60;10;50;2730;53;3802
741;60;10;50;2731;54;3809
742;60;10;50;2732;54;3817
743;60;10;50;2733;55;3824
744;60;10;50;2734;55;3832
745;60;10;50;2735;55;3840
746;61;10;51;2736;55;3848
747;61;10;51;2737;55;3856
748;61;10;51;2738;55;3864
749;61;10;51;2739;55;3872
750;61;10;51;2740;55;3880
751;61;10;51;2741;56;3887
752;61;10;51;2742;56;3895
753;62;10;52;2743;56;3903
754;62;10;52;2744;57;3910
755;62;10;52;2745;57;3918
756;62;10;52;2746;57;3926
757;62;10;52;2747;57;3934
758;62;10;52;2748;57;3942
759;62;10;52;2749;57;3950
760;62;10;52;2750;57;3958
761;62;10;52;2751;57;3966
762;62;10;52;2752;57;3973
763;62;10;52;2753;57;3981
764;62;10;52;2754;57;3989
765;62;10;52;2755;57;3996
766;62;10;52;2756;58;4003
767;62;10;52;2757;58;4011
768;62;10;52;2758;58;4019
769;62;10;52;2759;58;4027
770;62;10;52;2760;59;4034
771;62;10;52;2761;59;4042
772;62;10;52;2762;60;4049
773;62;10;52;2763;60;4057
774;62;10;52;2764;60;4064
775;62;10;52;2765;60;4071
776;62;10;52;2766;60;4079
777;62;10;52;2767;60;4087
778;62;10;52;2768;60;4095
779;62;10;52;2769;60;4103
780;62;10;52;2770;60;4111
781;62;10;52;2771;61;4118
782;62;10;52;2772;61;4126
783;62;10;52;2773;61;4134
784;62;10;52;2774;61;4142
785;62;10;52;2775;61;4150
786;62;10;52;2776;61;4158
787;62;10;52;2777;61;4166
788;62;10;52;2778;61;4174
789;62;10;52;2779;61;4182
790;62;10;52;2780;61;4190
791;62;10;52;2781;61;4198
792;62;10;52;2782;61;4206
793;62;10;52;2783;61;4213
794;62;10;52;2784;61;4221
795;62;10;52;2785;61;4229
796;62;10;52;2786;61;4237
797;62;10;52;2787;61;4245
798;62;10;52;2788;61;4253
799;63;10;53;2789;61;4260
800;63;10;53;2791;61;4267
801;63;10;53;2793;61;4274
802;63;10;53;2795;61;4281
803;63;10;53;2797;61;4288
804;63;10;53;2799;61;4295
805;63;10;53;2801;62;4301
806;64;10;54;2803;63;4307
807;64;10;54;2805;63;4313
808;64;10;54;2807;63;4320
809;64;10;54;2809;63;4327
810;64;10;54;2811;63;4334
811;64;10;54;2813;63;4341
812;64;10;54;2815;63;4348
813;64;10;54;2817;63;4355
814;64;10;54;2819;63;4362
815;64;10;54;2821;63;4369
816;64;10;54;2823;63;4376
817;64;10;54;2825;63;4382
818;64;10;54;2827;63;4389
819;64;10;54;2829;63;4396
820;64;10;54;2831;63;4403
821;64;10;54;2833;63;4410
822;64;10;54;2835;63;4417
823;64;10;54;2837;63;4423
824;64;10;54;2839;63;4430
825;64;10;54;2841;63;4437
826;64;10;54;2843;63;4444
827;64;10;54;2845;63;4451
828;64;10;54;2847;63;4458
829;64;10;54;2849;63;4465
830;64;10;54;2851;63;4471
831;64;10;54;2853;63;4478
832;64;10;54;2855;63;4485
833;64;10;54;2857;63;4492
834;64;10;54;2859;63;4499
835;64;10;54;2861;64;4505
836;64;10;54;2863;64;4511
837;64;10;54;2865;64;4517
838;64;10;54;2868;64;4523
839;64;10;54;2871;64;4529
840;64;10;54;2874;64;4535
841;64;10;54;2877;64;4541
842;64;10;54;2880;64;4547
843;64;10;54;2883;64;4552
844;64;10;54;2886;64;4558
845;64;10;54;2889;64;4564
846;64;10;54;2892;64;4570
847;64;10;54;2895;64;4576
848;64;10;54;2898;64;4582
849;64;10;54;2901;64;4588
850;64;10;54;2904;64;4594
851;64;10;54;2907;64;4600
852;64;10;54;2910;64;4606
853;64;10;54;2913;64;4612
854;64;10;54;2916;64;4618
855;64;10;54;2919;64;4624
856;64;10;54;2922;64;4630
857;64;10;54;2925;64;4636
858;65;10;55;2928;64;4642
859;65;10;55;2931;64;4648
860;65;10;55;2934;64;4653
861;65;10;55;2937;64;4659
862;65;10;55;2940;64;4665
863;65;10;55;2943;64;4671
864;65;10;55;2946;64;4677
865;65;10;55;2949;64;4683
866;65;10;55;2952;64;4689
867;66;11;55;2955;66;4692
868;66;11;55;2958;66;4698
869;67;11;56;2961;67;4703
870;67;11;56;2964;67;4709
871;67;11;56;2967;67;4715
872;67;11;56;2970;67;4721
873;67;11;56;2973;67;4726
874;67;11;56;2977;67;4731
875;67;11;56;2981;67;4736
876;68;11;57;2985;67;4741
877;68;11;57;2989;67;4746
878;68;11;57;2993;67;4751
879;68;11;57;2997;67;4755
880;68;11;57;3002;67;4759
881;68;11;57;3007;67;4763
882;68;11;57;3012;67;4767
883;68;11;57;3017;67;4771
884;68;11;57;3022;67;4775
885;68;11;57;3027;67;4779
886;68;11;57;3032;67;4783
887;68;11;57;3037;67;4787
888;68;11;57;3042;68;4790
889;68;11;57;3047;68;4794
890;68;11;57;3052;68;4798
891;68;11;57;3057;68;4802
892;68;11;57;3062;68;4806
893;68;11;57;3067;68;4809
894;68;11;57;3072;68;4813
895;68;11;57;3077;68;4817
896;68;11;57;3082;68;4821
897;68;11;57;3087;68;4825
