,Conflicts,Conflict_Wait,Conflict_Path,Waiting_Gate,Articles,Moving_Steps
0,0,0,0,0,0,6
1,0,0,0,0,0,12
2,1,0,1,0,0,18
3,1,0,1,0,0,24
4,1,0,1,0,0,30
5,1,0,1,0,0,36
6,1,0,1,0,0,41
7,1,0,1,0,0,47
8,1,0,1,0,0,53
9,1,0,1,0,0,59
10,1,0,1,0,0,65
11,1,0,1,0,0,71
12,1,0,1,0,0,77
13,1,0,1,0,0,83
14,1,0,1,0,0,89
15,1,0,1,0,0,94
16,1,0,1,0,0,100
17,1,0,1,0,0,106
18,1,0,1,0,0,112
19,1,0,1,0,0,117
20,1,0,1,0,0,123
21,1,0,1,0,0,128
22,1,0,1,0,0,134
23,1,0,1,0,0,139
24,1,0,1,0,0,144
25,1,0,1,0,0,150
26,1,0,1,0,0,156
27,1,0,1,0,0,162
28,1,0,1,0,0,168
29,1,0,1,0,0,174
30,1,0,1,0,0,180
31,1,0,1,0,0,186
32,1,0,1,0,0,192
33,1,0,1,0,0,198
34,1,0,1,0,0,204
35,1,0,1,0,0,210
36,1,0,1,0,0,216
37,1,0,1,0,0,222
38,1,0,1,0,0,228
39,1,0,1,0,0,234
40,1,0,1,0,0,240
41,1,0,1,0,0,246
42,1,0,1,0,0,252
43,1,0,1,0,0,258
44,1,0,1,0,0,264
45,2,0,2,0,0,270
46,3,0,3,0,0,276
47,3,0,3,0,0,282
48,3,0,3,0,0,288
49,3,0,3,0,0,294
50,3,0,3,0,0,300
51,3,0,3,0,0,306
52,3,0,3,0,0,312
53,3,0,3,0,0,318
54,3,0,3,0,0,324
55,3,0,3,0,2,328
56,3,0,3,0,2,334
57,4,0,4,0,2,340
58,4,0,4,0,2,346
59,4,0,4,0,3,351
60,5,0,5,0,3,357
61,5,0,5,0,3,363
62,5,0,5,0,3,369
63,5,0,5,0,3,375
64,5,0,5,0,4,380
65,5,0,5,0,4,386
66,5,0,5,0,5,391
67,5,0,5,0,6,396
68,5,0,5,0,6,402
69,5,0,5,0,6,408
70,5,0,5,0,6,414
71,5,0,5,0,6,420
72,5,0,5,0,6,426
73,5,0,5,0,6,432
74,5,0,5,0,6,438
75,5,0,5,0,6,444
76,5,0,5,0,6,450
77,5,0,5,0,6,456
78,5,0,5,0,6,462
79,5,0,5,0,6,468
80,5,0,5,0,6,474
81,5,0,5,0,6,480
82,5,0,5,0,6,486
83,5,0,5,0,6,492
84,5,0,5,0,6,497
85,5,0,5,0,6,503
86,5,0,5,0,6,508
87,5,0,5,0,6,514
88,5,0,5,0,6,520
89,5,0,5,0,6,526
90,5,0,5,0,6,532
91,5,0,5,0,6,538
92,5,0,5,0,6,544
93,5,0,5,0,6,550
94,5,0,5,0,6,556
95,5,0,5,0,6,561
96,5,0,5,0,6,567
97,5,0,5,0,6,573
98,5,0,5,0,6,579
99,5,0,5,0,6,585
100,5,0,5,0,6,590
101,5,0,5,0,6,596
102,6,0,6,0,6,602
103,6,0,6,0,6,608
104,6,0,6,0,6,614
105,6,0,6,0,6,619
106,6,0,6,0,6,625
107,6,0,6,0,6,631
108,6,0,6,0,6,637
109,6,0,6,0,7,642
110,6,0,6,0,7,648
111,6,0,6,0,7,654
112,6,0,6,0,7,660
113,6,0,6,0,7,666
114,6,0,6,0,7,672
115,6,0,6,0,7,678
116,6,0,6,0,7,684
117,6,0,6,0,8,688
118,6,0,6,0,8,694
119,6,0,6,0,8,700
120,6,0,6,0,8,706
121,6,0,6,0,8,712
122,6,0,6,0,8,718
123,6,0,6,0,8,724
124,6,0,6,0,8,730
125,6,0,6,0,8,736
126,6,0,6,0,9,741
127,6,0,6,0,9,747
128,6,0,6,0,9,752
129,7,0,7,0,9,758
130,7,0,7,0,9,764
131,7,0,7,0,9,770
132,7,0,7,0,9,776
133,7,0,7,0,9,782
134,7,0,7,0,9,788
135,7,0,7,0,9,794
136,7,0,7,0,9,800
137,7,0,7,0,9,806
138,7,0,7,0,9,812
139,7,0,7,0,9,818
140,7,0,7,0,9,824
141,7,0,7,0,10,829
142,8,0,8,0,11,833
143,9,0,9,0,11,839
144,10,0,10,0,11,845
145,12,0,12,0,11,851
146,12,0,12,0,11,857
147,12,0,12,0,11,863
148,12,0,12,0,12,868
149,12,0,12,0,12,874
150,12,0,12,0,12,880
151,12,0,12,0,12,886
152,12,0,12,0,12,892
153,12,0,12,0,12,898
154,12,0,12,0,12,904
155,12,0,12,0,12,910
156,12,0,12,0,12,916
157,12,0,12,0,12,921
158,12,0,12,0,12,927
159,12,0,12,0,12,933
160,12,0,12,0,12,939
161,12,0,12,0,12,945
162,12,0,12,0,12,951
163,12,0,12,0,12,957
164,12,0,12,0,12,962
165,12,0,12,1,12,967
166,12,0,12,2,12,972
167,12,0,12,3,13,975
168,12,0,12,4,13,980
169,12,0,12,5,13,985
170,12,0,12,6,13,990
171,12,0,12,7,13,995
172,12,0,12,8,13,1000
173,12,0,12,9,13,1005
174,12,0,12,10,13,1010
175,12,0,12,11,13,1015
176,12,0,12,12,13,1020
177,12,0,12,13,13,1025
178,12,0,12,14,13,1030
179,12,0,12,15,13,1035
180,12,0,12,16,13,1040
181,12,0,12,17,13,1044
182,12,0,12,19,13,1048
183,12,0,12,21,13,1051
184,12,0,12,23,13,1055
185,12,0,12,25,13,1058
186,12,0,12,27,13,1062
187,12,0,12,29,13,1066
188,12,0,12,31,14,1069
189,12,0,12,33,14,1073
190,12,0,12,35,14,1077
191,12,0,12,37,14,1081
192,12,0,12,39,14,1084
193,12,0,12,41,14,1088
194,12,0,12,43,14,1092
195,12,0,12,45,14,1096
196,12,0,12,47,14,1100
197,12,0,12,49,14,1104
198,12,0,12,51,14,1108
199,12,0,12,53,14,1112
200,12,0,12,55,14,1116
201,12,0,12,57,14,1120
202,12,0,12,59,14,1124
203,12,0,12,61,14,1128
204,12,0,12,63,14,1132
205,12,0,12,65,14,1136
206,12,0,12,67,14,1140
207,12,0,12,69,14,1144
208,12,0,12,71,14,1148
209,12,0,12,73,14,1152
210,12,0,12,75,14,1156
211,12,0,12,77,14,1160
212,12,0,12,79,14,1164
213,12,0,12,81,14,1168
214,12,0,12,83,14,1172
215,12,0,12,85,14,1176
216,12,0,12,87,14,1180
217,13,0,13,89,15,1183
218,13,0,13,91,15,1187
219,13,0,13,93,15,1190
220,13,0,13,95,15,1194
221,13,0,13,97,15,1198
222,13,0,13,99,15,1202
223,13,0,13,101,15,1206
224,13,0,13,103,15,1210
225,13,0,13,105,16,1213
226,13,0,13,107,16,1217
227,13,0,13,109,16,1221
228,13,0,13,110,16,1226
229,13,0,13,111,16,1231
230,13,0,13,112,16,1236
231,13,0,13,113,16,1241
232,13,0,13,114,16,1246
233,13,0,13,115,17,1250
234,13,0,13,116,18,1254
235,13,0,13,117,18,1259
236,13,0,13,118,18,1264
237,13,0,13,119,18,1269
238,13,0,13,120,18,1274
239,13,0,13,121,18,1279
240,13,0,13,122,18,1284
241,13,0,13,123,18,1289
242,13,0,13,124,18,1294
243,13,0,13,125,18,1299
244,13,0,13,126,18,1304
245,13,0,13,127,18,1309
246,13,0,13,128,18,1314
247,13,0,13,129,18,1319
248,13,0,13,130,18,1323
249,13,0,13,131,18,1328
250,13,0,13,132,19,1332
251,13,0,13,133,19,1337
252,13,0,13,133,19,1343
253,13,0,13,133,19,1349
254,13,0,13,133,19,1355
255,13,0,13,133,19,1361
256,13,0,13,133,19,1367
257,13,0,13,133,19,1373
258,13,0,13,133,20,1378
259,13,0,13,133,20,1384
260,13,0,13,133,20,1390
261,13,0,13,133,20,1396
262,13,0,13,133,20,1402
263,13,0,13,133,20,1408
264,13,0,13,133,20,1414
265,13,0,13,133,20,1420
266,13,0,13,133,20,1425
267,13,0,13,133,20,1431
268,13,0,13,133,20,1437
269,13,0,13,133,20,1443
270,13,0,13,133,20,1449
271,13,0,13,133,20,1454
272,13,0,13,133,20,1460
273,13,0,13,133,20,1466
274,13,0,13,133,20,1472
275,13,0,13,133,20,1478
276,13,0,13,133,20,1484
277,13,0,13,133,20,1490
278,13,0,13,133,21,1495
279,13,0,13,133,21,1501
280,13,0,13,133,21,1507
281,13,0,13,133,21,1511
