,Conflicts,Conflict_Wait,Conflict_Path,Waiting_Gate,Articles,Moving_Steps
249,607,547,60,196,21,1953
250,612,552,60,197,21,1958
251,617,557,60,198,21,1963
252,622,562,60,199,22,1967
253,627,567,60,200,22,1972
254,632,572,60,201,22,1977
255,637,577,60,202,22,1982
256,642,582,60,203,22,1987
257,647,587,60,204,22,1992
258,652,592,60,205,22,1997
259,657,597,60,206,22,2002
260,662,602,60,207,22,2007
261,667,607,60,208,22,2012
262,672,612,60,209,22,2017
263,677,617,60,210,22,2022
264,682,622,60,211,22,2027
265,687,627,60,212,23,2031
266,693,633,60,213,23,2035
267,698,638,60,214,23,2040
268,703,643,60,215,24,2044
269,708,648,60,216,24,2049
270,713,653,60,217,24,2054
271,718,658,60,218,24,2059
272,723,663,60,219,25,2063
273,728,668,60,220,25,2068
274,733,673,60,221,26,2072
275,738,678,60,222,26,2077
276,743,683,60,223,26,2082
277,749,688,61,224,26,2087
278,755,693,62,225,26,2092
279,760,698,62,226,26,2097
280,765,703,62,227,26,2102
281,770,708,62,228,26,2106
282,775,713,62,229,26,2111
283,780,718,62,230,26,2116
284,785,723,62,231,26,2121
285,790,728,62,232,26,2126
286,795,733,62,233,26,2131
287,800,738,62,234,26,2136
288,805,743,62,235,26,2141
289,810,748,62,236,26,2146
290,815,753,62,237,26,2151
291,820,758,62,238,26,2156
292,825,763,62,239,26,2161
293,830,768,62,240,26,2166
294,835,773,62,241,26,2171
295,840,778,62,242,26,2176
296,845,783,62,243,26,2180
297,850,788,62,244,26,2185
298,855,793,62,245,26,2190
299,860,798,62,246,26,2195
300,865,803,62,247,26,2200
301,870,808,62,248,26,2205
302,875,813,62,249,26,2210
303,880,818,62,250,26,2215
304,885,823,62,251,26,2220
305,890,828,62,252,26,2225
306,895,833,62,253,26,2230
307,900,838,62,254,26,2235
308,905,843,62,255,26,2240
309,910,848,62,256,26,2245
310,915,853,62,257,27,2249
311,920,858,62,258,27,2254
312,926,863,63,259,27,2258
313,932,868,64,260,27,2263
314,938,873,65,261,27,2268
315,943,878,65,262,27,2273
316,948,883,65,263,27,2278
317,953,888,65,264,27,2283
318,958,893,65,265,27,2287
319,963,898,65,266,27,2292
320,968,903,65,267,27,2296
321,973,908,65,268,27,2301
322,978,913,65,269,27,2306
323,983,918,65,270,27,2311
324,988,923,65,271,27,2316
325,994,928,66,272,27,2321
326,1000,933,67,273,27,2326
327,1006,938,68,274,27,2331
328,1011,943,68,275,27,2336
329,1017,948,69,276,27,2341
330,1023,953,70,277,27,2346
331,1028,958,70,278,27,2351
332,1033,963,70,279,27,2356
333,1039,969,70,280,27,2360
334,1045,975,70,281,27,2364
335,1051,981,70,282,27,2367
336,1057,987,70,283,27,2371
337,1063,993,70,284,27,2375
338,1069,999,70,285,27,2379
339,1075,1005,70,286,27,2383
340,1081,1011,70,287,27,2387
341,1087,1017,70,288,27,2391
342,1093,1023,70,289,27,2395
343,1099,1029,70,290,27,2399
344,1105,1035,70,291,27,2403
345,1111,1041,70,292,27,2407
346,1117,1047,70,293,27,2411
347,1123,1053,70,294,27,2415
348,1129,1059,70,295,27,2419
349,1135,1065,70,296,28,2422
350,1141,1071,70,297,28,2426
351,1147,1077,70,298,28,2430
352,1154,1083,71,299,28,2434
353,1160,1089,71,300,28,2438
354,1167,1095,72,301,28,2442
355,1174,1101,73,302,28,2446
356,1182,1107,75,303,28,2450
357,1189,1113,76,304,28,2454
358,1195,1119,76,305,28,2458
359,1201,1125,76,306,28,2462
360,1207,1131,76,307,29,2465
361,1213,1137,76,308,29,2469
362,1219,1143,76,309,29,2473
363,1225,1149,76,310,29,2477
364,1231,1155,76,311,30,2480
365,1237,1161,76,312,30,2484
366,1243,1167,76,313,30,2488
367,1249,1173,76,314,30,2492
368,1255,1179,76,315,30,2496
369,1261,1185,76,316,30,2500
370,1267,1191,76,317,30,2504
371,1273,1197,76,318,30,2508
372,1279,1203,76,319,31,2511
373,1285,1209,76,320,31,2515
374,1291,1215,76,321,31,2519
375,1297,1221,76,322,31,2523
376,1303,1227,76,323,31,2527
377,1309,1233,76,324,31,2531
378,1315,1239,76,325,31,2535
379,1321,1245,76,326,31,2539
380,1327,1251,76,327,31,2543
381,1333,1257,76,328,31,2547
382,1339,1263,76,329,31,2551
383,1345,1269,76,330,31,2555
384,1351,1275,76,331,31,2559
385,1357,1281,76,332,31,2563
386,1363,1287,76,333,31,2567
387,1369,1293,76,334,31,2571
388,1375,1299,76,335,31,2574
389,1381,1305,76,336,31,2578
390,1387,1311,76,337,31,2581
391,1393,1317,76,338,31,2585
392,1399,1323,76,339,31,2589
393,1405,1329,76,340,31,2593
394,1411,1335,76,341,31,2597
395,1417,1341,76,342,31,2601
396,1423,1347,76,343,31,2605
397,1429,1353,76,344,31,2608
398,1435,1359,76,345,31,2612
399,1441,1365,76,346,31,2616
400,1447,1371,76,347,31,2620
401,1453,1377,76,348,31,2624
402,1459,1383,76,349,31,2628
403,1465,1389,76,350,31,2632
404,1471,1395,76,351,31,2636
405,1477,1401,76,352,31,2640
406,1483,1407,76,353,31,2644
407,1489,1413,76,354,31,2648
408,1495,1419,76,355,31,2652
409,1501,1425,76,356,31,2656
410,1507,1431,76,357,31,2659
411,1513,1437,76,358,31,2663
412,1519,1443,76,359,31,2667
413,1525,1449,76,360,31,2671
414,1531,1455,76,361,31,2675
415,1537,1461,76,362,31,2679
416,1543,1467,76,363,31,2683
417,1549,1473,76,364,31,2687
418,1555,1479,76,365,31,2691
419,1561,1485,76,366,31,2695
420,1568,1491,77,367,32,2698
421,1575,1497,78,368,32,2702
422,1581,1503,78,369,33,2705
423,1589,1509,80,370,33,2709
424,1596,1515,81,371,33,2713
425,1603,1522,81,372,33,2716
426,1610,1529,81,373,33,2719
427,1618,1536,82,374,33,2722
428,1626,1543,83,375,33,2725
429,1633,1550,83,376,33,2728
430,1640,1557,83,377,33,2731
431,1647,1564,83,378,33,2734
432,1654,1571,83,379,33,2737
433,1661,1578,83,380,33,2740
434,1668,1585,83,381,33,2743
435,1675,1592,83,382,33,2746
436,1682,1599,83,383,33,2749
437,1689,1606,83,384,33,2752
438,1696,1613,83,385,33,2755
439,1703,1620,83,386,33,2758
440,1710,1627,83,387,33,2761
441,1717,1634,83,388,33,2764
442,1724,1641,83,389,33,2767
443,1731,1648,83,390,33,2770
444,1738,1655,83,391,33,2773
445,1745,1662,83,392,33,2776
446,1752,1669,83,393,33,2779
447,1759,1676,83,394,33,2781
448,1766,1683,83,395,33,2783
449,1773,1690,83,396,33,2786
450,1780,1697,83,397,33,2789
451,1787,1704,83,398,33,2792
452,1794,1711,83,399,33,2795
453,1801,1718,83,400,33,2798
454,1808,1725,83,401,33,2801
455,1815,1732,83,402,33,2804
456,1822,1739,83,403,34,2806
457,1829,1746,83,404,34,2809
458,1836,1753,83,405,34,2812
459,1843,1760,83,406,34,2815
460,1850,1767,83,407,34,2818
461,1857,1774,83,408,34,2821
462,1864,1781,83,409,34,2824
463,1871,1788,83,410,34,2827
464,1878,1795,83,411,34,2830
465,1885,1802,83,412,34,2833
466,1892,1809,83,413,34,2836
467,1899,1816,83,414,34,2839
468,1907,1823,84,415,34,2842
469,1914,1830,84,416,34,2845
470,1921,1837,84,417,34,2848
471,1928,1844,84,418,34,2851
472,1935,1851,84,419,35,2853
473,1942,1858,84,420,35,2856
474,1949,1865,84,421,36,2858
475,1956,1872,84,422,36,2861
476,1963,1879,84,423,36,2864
477,1970,1886,84,424,36,2867
478,1977,1893,84,425,36,2870
479,1984,1900,84,426,36,2873
480,1991,1907,84,427,36,2876
481,1998,1914,84,428,36,2879
482,2005,1921,84,429,36,2882
483,2012,1928,84,430,36,2885
484,2019,1935,84,431,36,2888
485,2026,1942,84,432,36,2891
486,2033,1949,84,433,36,2894
487,2040,1956,84,434,36,2897
488,2047,1963,84,435,36,2900
489,2054,1970,84,436,36,2903
490,2061,1977,84,437,36,2906
491,2068,1984,84,438,36,2909
492,2075,1991,84,439,36,2912
493,2082,1998,84,440,36,2915
494,2089,2005,84,441,36,2918
495,2096,2012,84,442,36,2921
496,2103,2019,84,443,36,2924
497,2110,2026,84,444,36,2927
498,2117,2033,84,445,36,2930
499,2124,2040,84,446,36,2933
500,2131,2047,84,447,36,2936
501,2138,2054,84,448,36,2939
502,2145,2061,84,449,36,2941
503,2152,2068,84,450,36,2944
504,2159,2075,84,451,36,2947
505,2166,2082,84,452,36,2950
506,2173,2089,84,453,36,2953
507,2180,2096,84,454,36,2956
508,2187,2103,84,455,36,2959
509,2194,2110,84,456,36,2962
510,2201,2117,84,457,36,2965
511,2208,2124,84,458,36,2968
512,2215,2131,84,459,36,2971
513,2222,2138,84,460,36,2974
514,2229,2145,84,461,36,2976
515,2236,2152,84,462,36,2978
516,2243,2159,84,463,36,2981
517,2250,2166,84,464,36,2984
518,2257,2173,84,465,36,2987
519,2264,2180,84,466,36,2990
520,2271,2187,84,467,36,2993
521,2278,2194,84,468,36,2996
522,2285,2201,84,469,36,2999
523,2292,2208,84,470,36,3002
524,2299,2215,84,471,36,3005
525,2306,2222,84,472,36,3008
526,2313,2229,84,473,36,3011
527,2320,2236,84,474,36,3014
528,2327,2243,84,475,36,3017
529,2334,2250,84,476,36,3020
530,2341,2257,84,477,36,3023
531,2348,2264,84,478,36,3026
532,2355,2271,84,479,36,3029
533,2362,2278,84,480,36,3032
534,2369,2285,84,481,36,3035
535,2376,2292,84,482,36,3038
536,2383,2299,84,483,36,3041
537,2390,2306,84,484,36,3044
538,2397,2313,84,485,36,3047
539,2404,2320,84,486,36,3050
540,2411,2327,84,487,36,3053
541,2418,2334,84,488,36,3056
542,2425,2341,84,489,36,3059
543,2432,2348,84,490,36,3062
544,2439,2355,84,491,36,3065
545,2446,2362,84,492,36,3068
546,2453,2369,84,493,36,3071
547,2460,2376,84,494,36,3074
548,2467,2383,84,495,37,3076
549,2475,2390,85,496,37,3079
550,2483,2397,86,497,37,3082
551,2490,2403,87,497,37,3087
552,2496,2409,87,497,37,3091
553,2503,2415,88,498,37,3095
554,2509,2421,88,499,38,3098
555,2516,2428,88,500,38,3101
556,2524,2435,89,501,39,3103
557,2532,2442,90,502,39,3106
558,2539,2448,91,502,39,3111
559,2546,2454,92,502,39,3115
560,2553,2460,93,503,39,3119
561,2559,2465,94,503,40,3124
562,2565,2470,95,503,40,3129
563,2571,2475,96,504,40,3134
564,2576,2479,97,504,41,3140
565,2581,2483,98,504,41,3146
566,2586,2487,99,505,41,3152
567,2591,2491,100,505,42,3158
568,2595,2494,101,505,42,3166
569,2599,2497,102,505,42,3173
570,2603,2500,103,506,43,3179
571,2606,2502,104,506,43,3188
572,2609,2504,105,506,43,3196
573,2612,2506,106,507,43,3204
574,2616,2508,108,508,44,3211
575,2619,2510,109,509,44,3219
576,2622,2512,110,510,44,3227
577,2624,2514,110,511,44,3235
578,2626,2516,110,512,44,3243
579,2628,2518,110,513,44,3251
580,2630,2520,110,514,44,3258
581,2633,2522,111,515,44,3266
582,2635,2524,111,516,44,3274
583,2637,2526,111,517,44,3282
584,2639,2528,111,518,44,3290
585,2641,2530,111,519,44,3298
586,2643,2532,111,520,44,3306
587,2645,2534,111,521,44,3313
588,2647,2536,111,522,44,3321
589,2649,2538,111,523,44,3329
590,2651,2540,111,524,44,3337
591,2653,2542,111,525,44,3345
592,2655,2544,111,526,44,3353
593,2657,2546,111,527,44,3361
594,2659,2548,111,528,44,3369
595,2661,2550,111,529,44,3376
596,2663,2552,111,530,44,3384
597,2665,2554,111,531,44,3391
598,2667,2556,111,532,44,3399
599,2669,2558,111,533,45,3406
600,2671,2560,111,534,45,3414
601,2673,2562,111,535,45,3421
602,2675,2564,111,536,45,3429
603,2677,2566,111,537,45,3437
604,2679,2568,111,538,45,3443
605,2681,2570,111,539,45,3451
606,2683,2572,111,540,45,3459
607,2685,2574,111,541,45,3467
608,2687,2576,111,542,45,3474
609,2689,2578,111,543,45,3482
610,2691,2580,111,544,45,3490
611,2693,2582,111,545,45,3498
612,2695,2584,111,546,45,3506
613,2698,2586,112,547,45,3514
614,2700,2588,112,548,45,3522
615,2702,2590,112,549,45,3530
616,2704,2592,112,550,45,3538
617,2706,2594,112,551,45,3546
618,2708,2596,112,552,45,3554
619,2710,2598,112,553,45,3562
620,2712,2600,112,554,45,3570
621,2714,2602,112,555,45,3578
622,2716,2604,112,556,45,3586
623,2718,2606,112,557,45,3594
624,2720,2608,112,558,45,3602
625,2722,2610,112,559,45,3610
626,2724,2612,112,560,46,3617
627,2726,2614,112,561,47,3624
628,2728,2616,112,562,47,3632
629,2730,2618,112,563,47,3640
630,2733,2620,113,564,47,3648
631,2735,2622,113,565,47,3656
632,2738,2624,114,566,48,3663
633,2742,2627,115,567,48,3670
634,2744,2629,115,568,48,3678
635,2746,2631,115,569,49,3685
636,2749,2633,116,570,49,3693
637,2751,2635,116,571,49,3701
638,2754,2637,117,572,49,3709
639,2756,2639,117,573,49,3717
640,2759,2642,117,574,49,3724
641,2762,2645,117,575,50,3730
642,2765,2648,117,576,50,3737
643,2768,2651,117,577,50,3744
644,2771,2654,117,578,50,3751
645,2774,2657,117,579,50,3758
646,2777,2660,117,580,50,3764
647,2780,2663,117,581,50,3771
648,2783,2666,117,582,50,3778
649,2786,2669,117,583,50,3785
650,2789,2672,117,584,50,3792
651,2792,2675,117,585,50,3798
652,2795,2678,117,586,50,3805
653,2798,2681,117,587,50,3812
654,2801,2684,117,588,50,3819
655,2804,2687,117,589,50,3826
656,2807,2690,117,590,50,3833
657,2810,2693,117,591,50,3840
658,2813,2696,117,592,50,3847
659,2816,2699,117,593,50,3854
660,2819,2702,117,594,50,3861
661,2822,2705,117,595,51,3867
662,2825,2708,117,596,51,3874
663,2828,2711,117,597,51,3880
664,2831,2714,117,598,51,3887
665,2834,2717,117,599,51,3893
666,2837,2720,117,600,51,3900
667,2840,2723,117,601,51,3907
668,2843,2726,117,602,51,3914
669,2846,2729,117,603,51,3921
670,2849,2732,117,604,51,3928
671,2852,2735,117,605,51,3935
672,2855,2738,117,606,51,3942
673,2858,2741,117,607,51,3949
674,2861,2744,117,608,51,3955
675,2864,2747,117,609,51,3962
676,2867,2750,117,610,52,3968
677,2870,2753,117,611,52,3975
678,2873,2756,117,612,52,3981
679,2877,2759,118,613,52,3988
680,2881,2762,119,614,52,3995
681,2884,2765,119,615,52,4002
682,2887,2768,119,616,52,4009
683,2890,2771,119,617,52,4016
684,2893,2774,119,618,52,4023
685,2896,2777,119,619,52,4030
686,2899,2780,119,620,52,4037
687,2902,2783,119,621,52,4044
688,2905,2786,119,622,52,4051
689,2908,2789,119,623,52,4058
690,2911,2792,119,624,52,4065
691,2915,2795,120,625,52,4072
692,2918,2798,120,626,52,4079
693,2921,2801,120,627,53,4085
694,2926,2805,121,628,54,4090
695,2929,2808,121,629,54,4096
696,2932,2811,121,630,55,4102
697,2935,2814,121,631,55,4109
698,2938,2817,121,632,55,4116
699,2942,2820,122,633,55,4123
700,2946,2823,123,634,55,4130
701,2949,2826,123,635,55,4137
702,2952,2829,123,636,55,4144
703,2955,2832,123,637,55,4151
704,2959,2835,124,638,55,4158
705,2963,2838,125,639,55,4165
706,2966,2841,125,640,55,4172
707,2969,2844,125,641,55,4179
708,2972,2847,125,642,55,4186
709,2975,2850,125,643,55,4193
710,2978,2853,125,644,55,4200
711,2981,2856,125,645,55,4207
712,2984,2859,125,646,55,4214
713,2987,2862,125,647,55,4220
714,2990,2865,125,648,56,4225
715,2993,2868,125,649,57,4231
716,2996,2871,125,650,57,4238
717,2999,2874,125,651,57,4245
718,3003,2877,126,652,57,4252
719,3006,2880,126,653,57,4259
720,3009,2883,126,654,57,4266
721,3012,2886,126,655,58,4272
722,3015,2889,126,656,58,4279
723,3018,2892,126,657,58,4286
724,3021,2895,126,658,58,4293
725,3024,2898,126,659,58,4300
726,3027,2901,126,660,58,4306
727,3030,2904,126,661,58,4312
728,3033,2907,126,662,58,4319
729,3036,2910,126,663,58,4326
730,3039,2913,126,664,58,4333
731,3042,2916,126,665,58,4340
732,3045,2919,126,666,58,4347
733,3048,2922,126,667,58,4354
734,3051,2925,126,668,59,4360
735,3054,2928,126,669,59,4367
736,3058,2931,127,670,59,4374
737,3061,2934,127,671,59,4381
738,3064,2937,127,672,59,4388
739,3067,2940,127,673,59,4395
740,3070,2943,127,674,59,4401
741,3073,2946,127,675,59,4408
742,3076,2949,127,676,59,4415
743,3079,2952,127,677,59,4422
744,3082,2955,127,678,59,4429
745,3085,2958,127,679,59,4436
746,3088,2961,127,680,59,4443
747,3091,2964,127,681,59,4450
748,3094,2967,127,682,59,4457
749,3097,2970,127,683,59,4464
750,3100,2973,127,684,59,4471
751,3103,2976,127,685,59,4478
752,3107,2979,128,686,59,4484
753,3111,2982,129,687,59,4491
754,3114,2985,129,688,59,4498
755,3118,2989,129,689,59,4503
756,3122,2993,129,690,59,4509
757,3126,2997,129,691,59,4515
758,3130,3001,129,692,60,4520
759,3134,3005,129,693,60,4526
760,3138,3009,129,694,60,4532
761,3142,3013,129,695,60,4538
762,3148,3017,131,696,60,4544
763,3152,3021,131,697,60,4550
764,3156,3025,131,698,60,4556
765,3160,3029,131,699,60,4562
766,3164,3033,131,700,61,4567
767,3168,3037,131,701,62,4572
768,3172,3041,131,702,62,4577
769,3176,3045,131,703,62,4583
770,3181,3049,132,704,62,4589
771,3185,3053,132,705,62,4595
772,3189,3057,132,706,62,4601
773,3193,3061,132,707,62,4607
774,3197,3065,132,708,62,4613
775,3201,3069,132,709,62,4619
776,3205,3073,132,710,62,4625
777,3209,3077,132,711,62,4631
778,3213,3081,132,712,62,4637
779,3217,3085,132,713,62,4643
780,3221,3089,132,714,63,4648
781,3225,3093,132,715,63,4654
782,3229,3097,132,716,63,4660
783,3233,3101,132,717,63,4666
784,3237,3105,132,718,63,4672
785,3241,3109,132,719,63,4678
786,3245,3113,132,720,63,4684
787,3249,3117,132,721,63,4690
788,3253,3121,132,722,63,4696
789,3257,3125,132,723,64,4701
790,3261,3129,132,724,64,4707
791,3265,3133,132,725,64,4713
792,3269,3137,132,726,64,4718
793,3273,3141,132,727,64,4724
794,3277,3145,132,728,64,4730
795,3281,3149,132,729,64,4736
796,3285,3153,132,730,64,4741
797,3289,3157,132,731,64,4747
798,3293,3161,132,732,64,4753
799,3297,3165,132,733,64,4759
800,3301,3169,132,734,64,4765
801,3305,3173,132,735,64,4771
802,3309,3177,132,736,64,4777
803,3313,3181,132,737,64,4783
804,3317,3185,132,738,64,4789
805,3321,3189,132,739,64,4794
806,3325,3193,132,740,64,4800
807,3329,3197,132,741,64,4806
808,3333,3201,132,742,64,4812
809,3337,3205,132,743,64,4818
810,3341,3209,132,744,64,4823
811,3345,3213,132,745,64,4829
812,3349,3217,132,746,64,4835
813,3353,3221,132,747,64,4841
814,3357,3225,132,748,64,4847
815,3361,3229,132,749,65,4852
816,3365,3233,132,750,65,4858
817,3369,3237,132,751,65,4864
818,3373,3241,132,752,66,4869
819,3377,3245,132,753,66,4875
820,3381,3249,132,754,66,4881
821,3385,3253,132,755,66,4887
822,3389,3257,132,756,66,4893
823,3395,3261,134,757,66,4899
824,3400,3265,135,758,66,4905
825,3405,3269,136,759,66,4911
826,3410,3273,137,760,66,4916
827,3415,3277,138,761,66,4922
